	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8
27299	5.831198285	8.258830288	8.544703681	8.911934507	8.117396355	4.639533176	9.602454282	6.94354748
81794	5.638739988	8.260751621	7.365479959	5.665927088	7.401736262	5.716683672	5.533136581	7.721377445
81792	5.210420037	6.692775889	10.80049906	7.914926228	10.06121389	7.226749344	8.223683185	8.859357117
11093	5.074963484	6.35431639	3.088650454	5.608992524	5.736867307	6.05355885	3.735879557	5.631954046
140766	8.510035022	8.132329038	8.056630671	6.349614741	8.778053468	6.967077514	6.567949993	8.283560683
170689	0.961993677	7.013052396	6.983385843	2.916247324	4.128252152	4.326638011	3.431114785	2.708297614
170690	3.322822289	6.51746783	8.71616783	2.301382787	4.782581552	4.093796775	3.919873962	5.558543165
170691	5.568427393	4.671848149	5.524884865	1.207767938	7.380170116	6.214727098	2.419377085	7.901021935
170692	3.019737492	5.841130295	4.038357161	0.726744042	3.598258	3.145758961	3.849068511	3.217727042
171019	1.942645867	0.493852248	0	0	0	0	0	0.691623493
9510	8.95656347	11.1946689	10.90366475	7.792427216	10.25181328	8.287259418	9.670767943	9.879631951
80070	0.559736524	0	0	0	0	0	0	0
9509	7.05797873	9.380924861	11.83246205	9.514102332	10.81601732	8.34645168	10.17146343	10.84115098
9508	4.65389122	6.015102783	3.924099886	2.301382787	5.258368165	3.145758961	4.639330578	5.122171581
9507	9.18168475	10.28721762	12.2157479	9.640222518	10.1964809	7.853499199	9.279644704	10.00581989
11096	8.355760279	7.795874071	9.60358629	7.414588842	8.184697846	6.028991203	9.205412064	9.021806162
11174	6.589104298	6.610798966	5.999452123	4.897951915	6.401092837	6.78832943	5.976798945	6.838919001
11173	7.549098479	8.041379893	9.286560534	7.474251882	9.234658666	7.462110412	8.407388869	10.07819592
11095	4.248868755	6.646503989	3.664209749	2.785320372	5.039998138	4.98432503	7.456978592	3.169235549
56999	8.572442546	9.261279516	9.342313838	7.141025013	9.876071331	7.533712064	8.105252732	8.906346777
92949	4.48094365	7.456920292	7.68492601	4.694066707	7.300405645	4.949838381	6.111461218	6.24862022
9719	7.180893766	9.046455863	8.581293996	6.42851595	8.867123649	8.656842416	6.429210882	8.460232666
57188	5.095110038	9.901636543	5.576234901	3.676696181	5.775140114	6.430178204	7.06629589	7.236162521
54507	5.819136782	9.547563384	9.125687518	7.16096757	10.11582684	6.733633632	8.485329812	11.21246818
339366	6.190802493	7.702843824	8.318384636	3.436055206	8.676816397	9.134738186	5.762354131	8.547009794
11033	10.20157812	9.896326197	11.01301658	10.73895551	11.19301084	11.61224416	9.743307607	10.82877825
55803	6.70506833	7.677180512	8.724726661	8.614572561	7.920165844	6.628538861	8.689101336	7.777051433
104	6.523717194	9.236111804	9.411095703	7.830281315	7.843442481	7.258796847	8.654482801	8.035611264
105	2.260658014	2.456753591	1.808302667	0	0.779721981	0	0	2.638768944
103	12.73085853	12.78114641	13.52363828	12.68786762	12.82035841	12.45819337	13.07287627	12.8453316
23536	7.011033765	8.041379893	8.045286784	7.281247569	7.706567158	7.972080872	7.684989108	6.94354748
134637	8.349484265	7.612454976	6.78488476	6.383958254	6.683585581	8.008140615	6.927136753	7.818914454
113179	8.67136627	7.944308548	8.488854386	7.55182744	5.910248165	8.143991288	6.838534575	7.407966208
100	6.934830199	7.806434266	8.270475681	6.632730618	6.93247462	7.612989362	9.789559564	7.247885751
57143	8.021310374	8.262669929	7.921700528	7.147703548	6.961807357	8.631227995	7.286591952	7.46432356
90956	8.140219339	9.079484784	9.299031449	10.23677003	9.452532839	9.465146799	8.87877254	8.752313403
79934	8.620147597	8.50884576	8.993816711	9.574828313	9.806748895	8.783411471	8.622997683	8.564693685
203054	8.502512407	8.548704023	7.16625047	7.516143616	8.506700314	9.012663643	6.616719384	7.770970402
55811	0.559736524	0.861002514	0	1.567837462	1.053319904	1.520648536	1.666620268	0
107	5.912920465	6.985435535	5.511758978	4.063252692	6.132897589	4.527076593	4.760029284	5.784626994
108	5.624948945	6.272891009	4.364691485	3.748751031	4.397234806	4.430332113	4.083026104	5.832127969
109	8.49905737	9.926017511	10.01742311	9.570274499	9.837520555	10.29030102	9.603651193	9.335253895
196883	8.966166837	8.96984178	6.448420303	5.158199667	7.902985832	7.034452344	7.002477504	7.224343249
111	6.032660705	8.360869465	5.049343245	1.567837462	6.095576359	6.312968244	8.511357341	8.177220687
112	9.922362147	10.08413045	9.916608756	9.731960294	11.53197358	10.21239984	9.527914049	10.15919245
113	7.470306647	8.481099101	9.98172938	8.703377949	8.773334081	9.750808633	9.714991748	9.262584198
114	7.981277858	0	0	0	0	0	0	0
115	8.804271088	9.626416868	10.63933564	8.900117499	10.47421841	9.847642764	9.740278296	10.40967531
117	0	0.861002514	0.502941568	0	0	0.45817199	0	0.943058639
116	0.559736524	2.345282818	6.554648707	2.095721922	5.506030621	0.805457561	6.874631002	2.026906266
113451	3.92792489	6.094803998	6.355953599	5.048284147	5.756131958	4.353273883	5.577613119	5.604860082
118	10.62996445	12.62267286	12.05832918	11.78604573	12.23213182	11.72650071	12.03716416	11.78627853
119	0.559736524	3.771156654	6.045726904	2.095721922	3.092021337	1.697329024	4.871405058	1.157108404
120	11.55669079	12.02949147	10.51491531	11.11829476	12.32071462	11.89116974	11.15165863	11.26659559
124	0	0.861002514	0	0	0	0	0.44625623	0
125	0.961993677	9.636809477	7.855696371	0.726744042	7.137348795	6.109306227	3.696093997	3.69971819
126	7.784416298	6.310472822	8.53986176	8.399203999	11.61690943	6.085677463	0	10.7621169
127	0.559736524	4.886130642	2.482228746	0	5.901624778	3.145758961	1.292663973	2.488746356
128	10.58526162	11.42499104	10.5851402	10.59724585	11.24952344	10.30696668	11.18595467	10.92340816
130	5.114979124	6.748603456	9.536302591	8.145946407	10.67890933	6.650180069	2.419377085	6.47496487
131	0	2.560225822	0	3.14706243	0.441908364	0	0	0
137872	2.635545458	4.76141294	0.875072301	1.567837462	2.589260133	0.805457561	4.083026104	4.138028045
55256	9.852328969	10.40046556	10.83252771	10.74549164	10.24671507	10.70253686	10.57503374	10.04498378
149685	0	0	0	0	0	0	0	0
9370	0	2.656748048	9.541963715	0	1.053319904	0.45817199	0.44625623	0
51094	11.31694558	10.91528493	11.9879356	11.34041233	11.25355313	12.07340018	11.16196488	11.23436342
79602	10.27343686	10.43660537	10.56859536	10.6721144	11.21230462	10.8064743	10.66699096	10.66408136
132	8.906139297	9.495487912	8.666685591	8.005947856	8.826696562	8.971355589	9.210716876	9.092591459
79924	7.190289901	8.696541955	7.818863979	4.580193734	8.689397014	9.066969343	6.567949993	9.041305141
133	7.527022622	7.554119132	10.02337277	7.838559787	7.04247362	7.867423311	6.453280513	7.676540342
22850	9.104277944	9.155799314	10.03316789	5.807607372	8.897802205	9.178211183	8.549538648	9.029467518
23394	11.20871239	11.02927315	10.22936897	10.75972959	10.98626771	11.43331732	10.78400717	10.69518818
134	3.735987837	3.89506991	6.833175994	8.685130717	4.855840239	4.639533176	5.800382248	5.267472126
135	5.282469459	6.903893893	6.874785902	6.742685347	6.407016174	5.219621591	7.262852179	5.491093077
136	6.589104298	3.771156654	5.93206826	4.005597604	3.640331712	7.35417708	5.98507685	5.232495758
140	3.92792489	6.051069696	6.935033005	6.534232838	7.452805439	5.018006508	7.256129415	6.371595452
84890	10.42637285	9.507673354	9.79047769	9.508924573	9.290225327	9.478816933	9.671409263	9.406165456
83440	9.100545657	9.271196175	10.40626305	10.13799348	10.21363125	9.538546117	9.915595143	9.963787223
113622	6.245906325	6.748603456	5.685491689	7.634980897	7.006731126	7.604700734	5.071269275	6.484906655
54936	9.006614729	8.499113593	9.183745285	9.338436449	8.879253934	8.25936948	8.778741471	8.987254062
141	7.874593504	8.000574709	7.926654771	6.697884997	7.422983929	6.185384906	7.848191006	7.863412578
148	0	3.258729962	2.24899016	1.567837462	0.779721981	0	0	0.691623493
147	3.683730136	3.48595486	4.242869224	1.567837462	4.321668386	3.370973302	0.44625623	3.217727042
146	4.136716384	3.130123657	3.566023585	2.785320372	3.030071177	4.061853946	5.588519765	2.638768944
150	10.61608858	10.49652776	10.13406586	4.498952893	11.56665255	9.797616137	4.59674436	9.9140692
151	5.191831078	4.551454494	4.177869967	1.567837462	5.0863974	3.08348571	3.381795563	3.8912928
152	2.396734918	6.059924127	6.827890142	2.301382787	4.0678624	6.623078184	3.696093997	5.929973216
153	7.931725009	7.450201697	2.859154573	3.14706243	6.849710341	4.326638011	3.954010144	5.096468492
154	2.635545458	5.371844586	5.892101972	3.676696181	5.436091862	2.125816387	4.924028604	3.8912928
155	0.559736524	0.493852248	1.808302667	0	0.779721981	0	3.655168618	0.386810946
156	11.72269804	11.66603373	11.49287179	12.01512906	11.37495181	12.55753303	10.84923619	11.74085261
157	6.781652158	7.801163831	7.634341327	8.270496706	7.872418173	6.768679256	8.368363276	7.935864565
11047	11.77319774	10.60787751	11.31725692	11.63560323	11.34485068	11.62257786	11.13012295	11.30585501
158	8.56704341	9.345156385	9.23157161	10.20510509	9.711898199	9.401178615	9.120590666	9.269789418
122622	5.36775196	5.190227667	6.280559221	5.549715371	4.214334665	4.573113936	2.840302086	6.048665599
159	11.17332035	10.40828643	9.847756281	8.756773794	9.501865641	10.2803263	10.42602726	9.921408361
165	12.21417597	14.64370552	15.10918318	12.17342905	13.70278052	12.2087557	13.34314702	15.03298059
121536	10.08733687	9.600102462	9.20020516	9.840023497	9.396090756	9.596346506	10.01197246	9.639886387
64782	7.967683352	9.079484784	9.817401976	9.352957542	10.18941281	8.48234614	8.885422144	8.835275448
166	12.59785591	12.64610405	12.4221246	13.70872701	12.19147385	13.25215005	12.72264654	12.88223385
134265	6.90660804	8.251120212	7.128047954	6.670320584	8.737438337	7.303865664	7.998886554	7.667839627
84632	8.887488716	8.256906864	8.285980106	6.439441958	7.894318189	8.917720552	8.011099756	8.950957959
60312	10.71660077	10.89183329	10.77088379	9.703732481	10.37752539	10.86718204	11.32920361	10.95697547
246182	2.110396654	1.786178129	2.682955269	2.785320372	1.951363988	3.422179168	0	2.026906266
4299	9.604324159	11.15493434	10.74758679	10.37338155	11.18191143	10.22867261	10.43436489	10.45684156
2334	4.097298966	4.009167989	4.364691485	3.520811944	3.316232649	2.950281766	2.686343643	2.229680203
3899	4.626468341	7.377697276	3.615957677	2.785320372	4.0678624	4.379419958	4.172743517	4.695420406
27125	10.30567282	11.46011105	12.39501151	10.30781067	11.02301154	10.61514829	11.35138976	11.22845851
172	8.192372715	8.098354284	6.859322327	6.584322163	7.306952102	8.889567845	7.732478831	7.762822504
10939	9.530569229	10.57003385	9.852873094	10.3801109	10.89275499	10.46527845	9.697930508	10.23998236
125061	8.552545762	7.873255842	8.120721546	9.210319697	7.818462028	8.470231391	7.509577882	7.744319218
173	0	0.861002514	0	0	0	0	1.666620268	0
174	1.752791401	0	0	0	5.116522792	0	8.388788383	0
54812	11.25701404	10.47806792	9.664168141	10.3945926	10.55995272	10.73707357	10.30145515	10.46533958
387763	10.53406491	10.69036864	11.74313574	9.336976224	9.603739271	8.621675351	10.32935988	12.1525076
119385	2.396734918	5.494598016	2.11653111	0	4.863675848	4.430332113	0	4.453636098
116987	8.828541461	9.609178738	9.399560347	9.943434956	9.867793477	9.689426544	7.994792402	9.220067988
116986	5.066825423	7.227797863	8.865304264	7.201330001	6.006289046	6.909293086	7.84651024	7.31615389
116988	9.931494849	9.584847531	10.45787773	10.46646745	10.75209283	11.2823469	9.426695612	9.980571893
119016	8.3198288	6.82330227	3.924099886	5.790639125	7.180764504	7.590779396	6.192344109	7.179137788
729092	5.460434599	5.712282117	2.773743199	4.223553838	5.974485719	6.208761096	3.431114785	5.184502475
414189	8.796602296	7.282568611	4.335190239	4.580193734	6.771406273	7.437430837	5.809733407	6.835037272
653268	5.317188278	3.89506991	2.482228746	1.855790416	2.406291756	2.125816387	2.419377085	2.708297614
728404	6.094812441	5.222128332	2.482228746	4.730112773	5.775140114	5.872092453	3.277806259	5.900567372
175	8.067927455	8.291147211	7.47775422	7.409040404	7.434986772	8.239877256	8.333125378	8.040674936
123624	0	0	0.502941568	0	0	0	1.061707085	0
79841	4.7331645	3.854933194	3.088650454	4.118691953	4.763671831	4.326638011	3.106264556	5.752068823
340351	1.752791401	1.396543134	2.11653111	1.855790416	3.030071177	1.520648536	0	0.386810946
84871	1.276198865	0	0	0	2.500674601	0	0	0
60509	8.551944687	8.129114521	8.555586499	10.2865305	9.469058313	9.356783169	7.526948312	9.134551331
177	6.181410701	5.441251068	2.939771953	4.580193734	4.744510961	4.803015164	3.919873962	4.729264529
3267	12.06127884	11.17213406	11.75136183	11.42531107	11.7005438	11.2237931	11.08582184	11.03269968
3268	8.491154021	9.955412635	8.303225934	10.87136517	9.080822323	9.389967911	8.872092145	9.439774172
55109	9.449596038	10.3431404	9.291369877	8.401999864	9.902785704	9.138570805	9.824581714	9.108754172
55750	9.485336455	8.648926278	8.74028673	6.2904926	8.753102733	7.711481829	9.200976315	8.576363786
178	8.763940006	9.974853498	9.265206909	8.220692711	9.624851189	9.158527138	9.475991148	8.662099017
79814	9.728821687	8.628241015	9.059567811	8.710161381	10.37802288	9.287539707	8.193635745	7.330145144
10554	10.71562915	10.68867134	11.05371394	11.0378404	11.18973377	10.24889626	10.25456251	10.87227033
10555	10.83666795	10.95646503	12.71688602	13.54747781	12.45460425	11.69870063	11.83931553	12.62410681
56894	11.16023222	11.0219289	11.32665806	10.5349309	11.78312	11.35538711	10.40766705	10.74101489
56895	7.281024031	9.060861265	8.386492391	7.134315418	6.673489997	5.890393186	6.506011573	7.773000042
55326	9.492949128	10.69357582	9.507658886	8.825026499	8.721601651	10.23046939	10.06760591	9.47822742
137964	9.25514875	10.56653949	10.78455527	10.39107901	9.766944431	10.5414314	10.56919457	10.53068032
84803	3.252809222	5.689640223	7.19937985	9.370192185	7.401736262	7.230346177	6.465166394	6.580721362
123688	6.478420176	4.886130642	5.298999156	4.799605422	6.780842874	5.908462277	5.071269275	6.599143696
8540	10.63642315	10.98753959	9.912244319	9.656703543	10.24330622	10.41874917	10.59274928	10.06458838
10551	14.24756068	13.78547124	13.57364865	14.57767733	15.69531162	13.98126301	12.82340526	13.77961334
155465	10.84672906	10.80111443	8.171690721	8.248918551	9.493281659	11.26228698	6.309052464	10.28186699
375790	12.15737429	11.90265967	14.32073709	13.78037749	14.49506319	13.33339965	12.70097816	13.39056
181	0.559736524	0.861002514	0	1.855790416	0	0.45817199	1.292663973	0.691623493
23287	9.086777133	8.856266777	7.361826249	7.463585676	8.483772254	8.409668416	8.60430896	7.659086119
185	0	3.63559189	5.204258119	2.095721922	3.720978845	1.520648536	6.268930253	2.957097397
186	0	0	0	8.671292665	1.053319904	0.805457561	0	0
57085	11.34770944	9.084916785	10.47446606	10.74769126	9.566033482	9.192108335	10.28016666	9.792765084
183	8.978420747	10.05950995	5.819379513	4.990015442	10.08759119	10.10924484	8.60161927	8.343521528
64850	0	0	0	0	0	0	0	0
85007	8.659407638	9.052501484	8.406295583	9.135069999	9.123277683	8.961035783	7.880858139	8.699782379
64902	0	0	0	0	0	0	0.786512725	0
189	0.961993677	0.493852248	0.502941568	0	4.036696735	4.949838381	1.822607794	2.131852846
25909	11.36077007	10.23589217	9.730830639	9.277323205	9.730278388	10.49920321	9.92911576	9.561613684
10768	11.60644685	11.71309713	11.43058505	11.49766984	11.29076829	11.15237371	11.49508837	11.22364289
23382	9.682968959	9.798951108	12.22608315	10.44900065	12.67611743	10.13105155	11.58532177	11.40832894
191	12.7807868	11.43417075	11.93728517	12.38144645	12.47172893	12.38274271	11.19913669	11.69889615
27245	8.990571168	9.805546556	9.926535287	9.348616629	10.07230306	9.617098433	9.170446882	10.0884199
54806	9.297061387	8.761754658	7.860882122	6.909149049	8.009161269	8.51071789	8.504174248	8.201538299
113146	8.256389869	10.28202458	11.9090885	7.141025013	9.330941072	9.663724423	11.89570826	12.00972478
79026	11.99999035	13.69507957	13.87528576	11.96874011	13.88717659	13.57572809	13.41116037	13.96220978
57491	6.883626925	3.727365046	3.286615052	4.321314819	4.397234806	5.815757291	4.019959833	4.348671507
196	11.37190844	11.43990509	12.54651852	10.01640244	11.88411441	12.03201676	12.37945757	12.23627259
10598	10.48480709	10.44084799	11.02556878	10.94414153	10.06459795	10.59680808	10.82320879	10.5994942
130872	8.137574735	8.516905916	5.031059893	6.916987707	7.920165844	9.140483431	6.616719384	8.408942782
197	2.110396654	0	1.415866811	1.207767938	2.751635103	0	4.38783123	0.943058639
51327	0.559736524	0.861002514	0	0	0.779721981	0.45817199	0.786512725	0
57379	0	0	0.502941568	1.207767938	1.283151339	1.085084679	0	0.691623493
64853	11.62373689	10.35682025	8.94353488	8.893358267	9.262372784	9.304262783	10.95099126	9.727563479
83543	7.123199554	8.281717257	6.641585044	2.916247324	7.651051691	6.436420059	4.941148577	7.816948435
199	7.570842378	8.537654056	9.087486974	9.736397534	8.141402135	6.988472243	10.39646008	7.861506312
9131	9.793438792	10.71089423	9.755404041	10.05243722	10.24671507	9.703725734	9.80834386	9.494310797
84883	9.090545163	9.235135148	9.415507919	8.365225349	8.866015906	9.768230649	8.072604803	8.648896088
150209	4.953982217	5.019194836	1.847315473	1.207767938	5.988725581	6.359359519	0.44625623	5.792092688
51390	9.504293246	9.477427805	9.205310642	8.501809724	8.750703972	9.673003542	9.39830526	9.482575252
55057	6.073850218	3.53756942	7.810847295	6.349614741	8.141402135	8.777278332	8.644063923	8.164905921
202	10.24215898	11.9252441	11.6402034	9.92508751	10.93383602	10.03921381	10.13658477	10.16190582
9447	3.835145941	5.38599351	8.295586664	5.466692369	4.445494974	0.45817199	9.861024543	2.565694652
9255	10.24204605	10.11478878	9.479075717	9.924309848	10.59107657	10.00857779	10.19574302	9.72303493
7965	8.628465955	9.304758801	9.017148868	9.994072791	9.136136773	9.221424477	8.471651643	8.933051774
23746	0	0	2.586092169	0	0	0	2.765365008	0
9049	9.739260977	9.121322148	9.411979099	10.2546675	8.993227696	10.18856573	9.461971926	10.01571095
326	0.559736524	0.493852248	0	0	0.441908364	0	1.666620268	0
55966	1.534061602	3.061240487	4.449752841	3.346006595	4.397234806	3.018420531	3.165735108	4.712441709
203	10.07534383	9.274651407	9.917853295	10.32926624	10.36043023	10.58210678	9.855954981	10.61372133
204	12.12099085	10.79084712	11.09405465	11.41392955	10.95326553	10.2833588	10.91055692	10.90848224
205	6.617241171	6.640613698	8.198565363	8.421420246	7.323188099	5.599216611	6.057526087	7.750513386
50808	10.68000843	11.76223797	9.856220082	10.12530187	10.0189778	10.89891211	11.63779068	10.30870034
26289	3.735987837	3.130123657	7.170433862	0.726744042	3.510240391	1.520648536	3.222866372	5.109377277
122481	6.945965804	5.520359385	5.236534712	3.817377671	5.07109762	4.841147911	3.987366347	6.469968981
11216	7.227270329	8.440996202	8.399023654	7.029739983	8.736226023	8.27338161	8.617682706	7.996188735
11215	11.54483754	10.67460665	10.00650856	9.399865779	10.10177809	11.44167887	10.53118327	10.46093951
9590	7.508363679	10.64291741	10.434155	7.079486917	10.6064649	8.756229052	11.29984678	9.466359771
